Silo,Cust_ID,name_cust,id_st,Date_Invoice,id_item,descr_1,qty_ship,price_net,code_cat_prdt,flag_stat_item,Item_Add_date
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/4/2019,1036ADP040,ADVANAGE CLEAR,36,1026,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/30/2020,1036ADP040,ADVANAGE CLEAR,38,1083,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/24/2020,1036ADP040,ADVANAGE CLEAR,36,1026,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/15/2020,1036ADP550,ADVANAGE CLEAR,1,284,10,A,5/14/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,OK,6/5/2020,1036ADP550,ADVANAGE CLEAR,2,568,10,A,5/14/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IN,11/7/2019,1036ADP550,ADVANAGE CLEAR,2,568,10,A,5/14/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/21/2020,1037ADP030,ADVANAGE LAVENDER,120,2430,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,12/18/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/26/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/16/2019,1037ADP030,ADVANAGE LAVENDER,60,1215,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/7/2019,1037ADP030,ADVANAGE LAVENDER,54,1093.5,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/21/2019,1037ADP030,ADVANAGE LAVENDER,240,4860,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/26/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/15/2020,1037ADP030,ADVANAGE LAVENDER,60,1215,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/5/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/5/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/8/2020,1037ADP030,ADVANAGE LAVENDER,60,1215,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/2/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/25/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/2/2019,1037ADP030,ADVANAGE LAVENDER,180,3528,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/26/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/21/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/16/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/27/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/11/2019,1037ADP030,ADVANAGE LAVENDER,120,2430,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/22/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/5/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/25/2019,1037ADP030,ADVANAGE LAVENDER,190,3847.5,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/21/2019,1037ADP030,ADVANAGE LAVENDER,68,1377,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/11/2019,1037ADP030,ADVANAGE LAVENDER,52,1053,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/28/2019,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/4/2020,1037ADP030,ADVANAGE LAVENDER,138,2794.5,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/4/2020,1037ADP030,ADVANAGE LAVENDER,42,850.5,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/10/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/30/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/30/2020,1037ADP030,ADVANAGE LAVENDER,180,3645,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/29/2020,1037ADP030,ADVANAGE LAVENDER,120,2430,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/4/2019,1037ADP040,ADVANAGE LAVENDER,36,986.4,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/30/2020,1037ADP040,ADVANAGE LAVENDER,39,1068.6,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/24/2020,1037ADP040,ADVANAGE LAVENDER,37,1013.8,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,WI,5/14/2019,1037ADP550,ADVANAGE LAVENDER,1,284,10,A,5/13/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,NM,9/18/2020,1037ADP550,ADVANAGE LAVENDER,1,284,10,A,5/13/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,WO,9/2/2020,1037ADP550,ADVANAGE LAVENDER,1,284,10,A,5/13/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/21/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/16/2019,1038ADP030,ADVANAGE GREEN APPLE,149,3009.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/21/2019,1038ADP030,ADVANAGE GREEN APPLE,212,4282.4,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/21/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,12/18/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/26/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/5/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/8/2020,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/2/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/21/2019,1038ADP030,ADVANAGE GREEN APPLE,138,2787.6,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/11/2019,1038ADP030,ADVANAGE GREEN APPLE,98,1979.6,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/28/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/25/2019,1038ADP030,ADVANAGE GREEN APPLE,91,1838.2,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/22/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/1/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/11/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/16/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/27/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/21/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/26/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/25/2019,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/2/2019,1038ADP030,ADVANAGE GREEN APPLE,180,3519,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/30/2020,1038ADP030,ADVANAGE GREEN APPLE,180,3628.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/29/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/30/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/10/2020,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/28/2020,1038ADP030,ADVANAGE GREEN APPLE,166,3353.2,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/4/2020,1038ADP030,ADVANAGE GREEN APPLE,74,1494.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/26/2020,1038ADP030,ADVANAGE GREEN APPLE,180,3636,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/15/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/5/2020,1038ADP030,ADVANAGE GREEN APPLE,240,4848,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/4/2019,1038ADP040,ADVANAGE GREEN APPLE,36,986.4,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/26/2019,1038ADP040,ADVANAGE GREEN APPLE,37,1013.8,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/24/2020,1038ADP040,ADVANAGE GREEN APPLE,35,959,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/30/2020,1038ADP040,ADVANAGE GREEN APPLE,39,1068.6,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,OR,11/11/2020,1038ADP550,ADVANAGE GREEN APPLE,1,284,10,A,5/13/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/29/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/30/2020,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/30/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/5/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/15/2020,1039ADP030,ADVANAGE CITRUS,204,4039.2,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/26/2020,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/29/2020,1039ADP030,ADVANAGE CITRUS,36,712.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/4/2020,1039ADP030,ADVANAGE CITRUS,234,4633.2,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/28/2020,1039ADP030,ADVANAGE CITRUS,6,118.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/10/2020,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/2/2019,1039ADP030,ADVANAGE CITRUS,240,4608,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/25/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/26/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/21/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/27/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/16/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/11/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/1/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/22/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,7/25/2019,1039ADP030,ADVANAGE CITRUS,165,3267,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/28/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/11/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/2/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,4/8/2020,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,5/5/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,9/26/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,12/18/2019,1039ADP030,ADVANAGE CITRUS,180,3564,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/21/2020,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/21/2019,1039ADP030,ADVANAGE CITRUS,45,891,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/16/2019,1039ADP030,ADVANAGE CITRUS,139,2752.2,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/20/2019,1039ADP030,ADVANAGE CITRUS,176,3484.8,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,11/21/2019,1039ADP030,ADVANAGE CITRUS,240,4752,10,A,10/20/2008
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,1/24/2020,1039ADP040,ADVANAGE CITRUS,36,986.4,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/26/2019,1039ADP040,ADVANAGE CITRUS,39,1068.6,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,2/4/2019,1039ADP040,ADVANAGE CITRUS,36,986.4,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,10/7/2020,1039ADP040,ADVANAGE CITRUS,36,986.4,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,6/30/2020,1039ADP040,ADVANAGE CITRUS,39,1068.6,10,A,6/30/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IN,11/7/2019,1039ADP550,ADVANAGE CITRUS,2,568,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,AL,9/11/2019,1039ADP550,ADVANAGE CITRUS,2,568,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,8/14/2020,1039ADP550,ADVANAGE CITRUS,3,852,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IN,10/2/2020,1039ADP550,ADVANAGE CITRUS,1,284,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,PA,10/12/2020,1039ADP550,ADVANAGE CITRUS,1,284,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IN,10/15/2020,1039ADP550,ADVANAGE CITRUS,2,568,10,A,4/24/2009
S ,1959,ADVANAGE DIVERSIFIED PRODUCTS,IL,3/12/2020,1040ADP040,WONDER CLEANER CITRUS RTU,37,925,10,A,4/22/2014
I ,2920,BRUSKE PRODUCTS,IL,6/26/2019,1054BRP060,MIGHTY MINT FINISHED (9191-6),30,1063.5,10,A,4/2/1996
I ,2920,BRUSKE PRODUCTS,IL,6/11/2019,1059BRP030,RELEASE D'GREASE RTU (9394-12),51,1605.48,10,A,9/29/2000
I ,2920,BRUSKE PRODUCTS,IL,1/11/2019,1059BRP030,RELEASE D'GREASE RTU (9394-12),51,1605.48,10,A,9/29/2000
I ,2920,BRUSKE PRODUCTS,IL,5/1/2020,1059BRP030,RELEASE D'GREASE RTU (9394-12),54,1699.92,10,A,9/29/2000
I ,2920,BRUSKE PRODUCTS,IL,11/5/2019,1059BRP030,RELEASE D'GREASE RTU (9394-12),50,1574,10,A,9/29/2000
I ,2920,BRUSKE PRODUCTS,IL,9/24/2020,1059BRP030,RELEASE D'GREASE RTU (9394-12),54,1699.92,10,A,9/29/2000
I ,2920,BRUSKE PRODUCTS,IL,9/24/2020,1059BRP040,RELEASE D'GREASE RTU (93941-4),27,696.6,10,A,10/18/2001
I ,2920,BRUSKE PRODUCTS,IL,4/8/2019,1059BRP040,RELEASE D'GREASE RTU (93941-4),27,696.6,10,A,10/18/2001
I ,1736,AM-TECH,NJ,6/14/2019,1074AMT022,INK OFF 88,40,5558,10,A,6/6/2019
I ,1736,AM-TECH,NJ,12/2/2019,1074AMT022,INK OFF 88,39,5419.05,10,A,6/6/2019
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,1/16/2020,1078MCP025,SHINE IN A BOX,59,5186.1,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,3/6/2020,1078MCP025,SHINE IN A BOX,62,5449.8,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,7/24/2020,1078MCP025,SHINE IN A BOX,64,5625.6,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,6/26/2019,1078MCP025,SHINE IN A BOX,63,5537.7,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,9/23/2019,1078MCP025,SHINE IN A BOX,63,5537.7,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,3/15/2019,1078MCP025,SHINE IN A BOX,65,5713.5,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,10/12/2020,1078MCP025,SHINE IN A BOX,62,5449.8,10,A,7/16/2012
I ,13570,"MARK C POPE ASSOCIATES, INC.",GA,11/11/2020,1078MCP025,SHINE IN A BOX,62,5449.8,10,A,7/16/2012
I ,17885,POWERCAT LLC,WI,12/14/2020,1078RPS025,757 GLOSS (PC757),34,3083.8,10,A,8/2/2001
I ,17885,POWERCAT LLC,WI,1/23/2019,1078RPS025,757 GLOSS (PC757),37,3355.9,10,A,8/2/2001
I ,17885,POWERCAT LLC,WI,10/2/2019,1078RPS025,757 GLOSS (PC757),41,3718.7,10,A,8/2/2001
I ,17885,POWERCAT LLC,WI,6/26/2020,1078RPS025,757 GLOSS (PC757),36,3265.2,10,A,8/2/2001
I ,2920,BRUSKE PRODUCTS,IL,7/30/2020,1080BRP022,RDG RAW PAK 1&2 (939-6),68,9129,88,A,3/2/1999
I ,2920,BRUSKE PRODUCTS,IL,10/29/2019,1080BRP022,RDG RAW PAK 1&2 (939-6),78,10471.5,88,A,3/2/1999
I ,2920,BRUSKE PRODUCTS,IL,6/11/2019,1080BRP022,RDG RAW PAK 1&2 (939-6),78,10471.5,88,A,3/2/1999
I ,2920,BRUSKE PRODUCTS,IL,1/11/2019,1080BRP022,RDG RAW PAK 1&2 (939-6),72,9666,88,A,3/2/1999
I ,2920,BRUSKE PRODUCTS,IL,3/27/2020,1083BRP022,RELEASE D'GREASE 2 (9397-2),33,3519.45,10,A,9/29/2000
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,4/4/2019,1085PDQ081,DEGREASER 319049-F6,33,785.73,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,7/1/2019,1085PDQ081,DEGREASER 319049-F6,34,821.1,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,6/12/2019,1085PDQ081,DEGREASER 319049-F6,31,748.65,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,12/2/2019,1085PDQ081,DEGREASER 319049-F6,37,893.55,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,2/21/2020,1085PDQ081,DEGREASER 319049-F6,31,748.65,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,4/28/2020,1085PDQ081,DEGREASER 319049-F6,55,1328.25,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,10/16/2020,1085PDQ081,DEGREASER 319049-F6,55,1328.25,10,A,1/21/2015
C ,20930,CHARLOTTE PRODUCTS LTD.,IL,8/12/2020,1085PDQ081,DEGREASER 319049-F6,53,1279.95,10,A,1/21/2015
I ,15290,"LAKELAND SUPPLY, INC.",WI,3/5/2020,1104ABS011,CODE GREEN,24,1215.6,11,A,6/15/2015
I ,15290,"LAKELAND SUPPLY, INC.",WI,6/25/2019,1104ABS011,CODE GREEN,12,607.8,11,A,6/15/2015
I ,15290,"LAKELAND SUPPLY, INC.",WI,7/18/2019,1104ABS011,CODE GREEN,12,607.8,11,A,6/15/2015
I ,15290,"LAKELAND SUPPLY, INC.",WI,9/18/2019,1104ABS011,CODE GREEN,24,1215.6,11,A,6/15/2015
I ,15290,"LAKELAND SUPPLY, INC.",WI,12/17/2020,1104ABS011,CODE GREEN,24,1215.6,11,A,6/15/2015
I ,2920,BRUSKE PRODUCTS,TN,6/18/2019,1105ABS000,BLUE HORIZON SAMPLE,1,11.87,11,A,2/23/2016
I ,90500,ZENGER'S INC,IL,6/10/2020,1105ABS025,BLUE HORIZON,2,97.92,11,A,6/15/2015
I ,6500,FACTORY CLEANING EQUIPMENT,IL,2/24/2020,1105ABS025,BLUE HORIZON,1,44.12,11,A,6/15/2015
I ,2920,BRUSKE PRODUCTS,AK,12/17/2019,1105ABS025,BLUE HORIZON,3,132.36,11,A,6/15/2015
I ,2920,BRUSKE PRODUCTS,AK,12/17/2019,1105ABS025,BLUE HORIZON,3,132.36,11,A,6/15/2015
I ,2920,BRUSKE PRODUCTS,AR,11/27/2019,1105ABS025,BLUE HORIZON,4,176.48,11,A,6/15/2015
I ,2920,BRUSKE PRODUCTS,AR,10/9/2019,1105ABS025,BLUE HORIZON,1,44.12,11,A,6/15/2015
I ,90500,ZENGER'S INC,IL,5/2/2019,1105ABS025,BLUE HORIZON,2,93.24,11,A,6/15/2015
I ,8515,HP Products,MI,7/29/2019,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,3880,CLOVERLEAF CHEMICAL CO.,IL,10/9/2019,1105ABS080,BLUE HORIZON,1,43.5,11,A,6/15/2015
I ,8515,HP Products,MI,8/27/2019,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,8515,HP Products,MI,2/7/2019,1105ABS080,BLUE HORIZON,3,150.48,11,A,6/15/2015
I ,8515,HP Products,MI,3/1/2019,1105ABS080,BLUE HORIZON,3,150.48,11,A,6/15/2015
I ,8515,HP Products,MI,3/11/2019,1105ABS080,BLUE HORIZON,1,50.16,11,A,6/15/2015
I ,8515,HP Products,MI,4/25/2019,1105ABS080,BLUE HORIZON,1,50.16,11,A,6/15/2015
I ,8515,HP Products,MI,5/23/2019,1105ABS080,BLUE HORIZON,2,105.34,11,A,6/15/2015
J ,9670,AMERISOURCE INDUSTRIAL SUPPLY,IL,3/15/2019,1105ABS080,BLUE HORIZON,2,90.4,11,A,6/15/2015
I ,8515,HP Products,MI,11/5/2019,1105ABS080,BLUE HORIZON,5,263.35,11,A,6/15/2015
I ,8515,HP Products,MI,7/13/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,8515,HP Products,MI,7/28/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,1958,ATLAS FIRST ACCESS MAT'L HNDLG,IL,12/2/2020,1105ABS080,BLUE HORIZON,1,47.47,11,A,6/15/2015
I ,8515,HP Products,MI,10/20/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,8515,HP Products,MI,10/29/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,8515,HP Products,MI,9/15/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
I ,8515,HP Products,MI,10/2/2020,1105ABS080,BLUE HORIZON,1,52.67,11,A,6/15/2015
